"ntau","D","pe"
16500,2.48,0.57822008611801
16600,2.48,0.571857377429587
16700,2.48,0.571857377429587
16800,2.48,0.565436457580637
16900,2.48,0.565436457580637
17000,2.48,0.565436457580637
17100,2.48,0.558958145022727
17200,2.48,0.558958145022727
17300,2.48,0.558958145022727
17400,2.48,0.552423429596685
17500,2.48,0.552423429596685
17600,2.48,0.552423429596685
17700,2.48,0.545833367549625
17800,2.48,0.545833367549625
17900,2.48,0.539189082844099
18000,2.48,0.539189082844099
18100,2.48,0.539189082844099
18200,2.48,0.532491768418588
18300,2.48,0.532491768418588
18400,2.48,0.532491768418588
18500,2.48,0.525742589160957
18600,2.48,0.525742589160957
18700,2.48,0.525742589160957
18800,2.48,0.518943075718818
18900,2.48,0.518943075718818
19000,2.48,0.518943075718818
19100,2.48,0.512094537009404
19200,2.48,0.512094537009404
19300,2.48,0.512094537009404
19400,2.48,0.505198453306898
19500,2.48,0.505198453306898
19600,2.48,0.505198453306898
19700,2.48,0.498256379230559
19800,2.48,0.498256379230559
19900,2.48,0.498256379230559
20000,2.48,0.491269944588262
20100,2.48,0.491269944588262
20200,2.48,0.491269944588262
20300,2.48,0.48424085512781
20400,2.48,0.48424085512781
20500,2.48,0.48424085512781
20600,2.48,0.48424085512781
20700,2.48,0.477170804023684
20800,2.48,0.477170804023684
20900,2.48,0.477170804023684
21000,2.48,0.470061829020386
21100,2.48,0.470061829020386
21200,2.48,0.470061829020386
21300,2.48,0.462915863297534
21400,2.48,0.462915863297534
21500,2.48,0.462915863297534
21600,2.48,0.462915863297534
21700,2.48,0.455734749713283
21800,2.48,0.455734749713283
21900,2.48,0.455734749713283
22000,2.48,0.448520668126097
22100,2.48,0.448520668126097
22200,2.48,0.448520668126097
22300,2.48,0.448520668126097
22400,2.48,0.441275789633928
22500,2.48,0.441275789633928
22600,2.48,0.441275789633928
22700,2.48,0.434002363343772
22800,2.48,0.434002363343772
22900,2.48,0.434002363343772
23000,2.48,0.434002363343772
23100,2.48,0.426702636384198
23200,2.48,0.426702636384198
23300,2.48,0.426702636384198
23400,2.48,0.419379172570069
23500,2.48,0.419379172570069
23600,2.48,0.419379172570069
23700,2.48,0.419379172570069
23800,2.48,0.412034373049416
23900,2.48,0.412034373049416
24000,2.48,0.412034373049416
24100,2.48,0.412034373049416
24200,2.48,0.404670794824139
24300,2.48,0.404670794824139
24400,2.48,0.404670794824139
24500,2.48,0.404670794824139
24600,2.48,0.397291069977622
24700,2.48,0.397291069977622
24800,2.48,0.397291069977622
24900,2.48,0.397291069977622
25000,2.48,0.38989790454845
25100,2.48,0.38989790454845
25200,2.48,0.38989790454845
25300,2.48,0.38989790454845
25400,2.48,0.382494077206341
25500,2.48,0.382494077206341
25600,2.48,0.382494077206341
25700,2.48,0.382494077206341
25800,2.48,0.3750823676353
25900,2.48,0.3750823676353
26000,2.48,0.3750823676353
26100,2.48,0.3750823676353
26200,2.48,0.36766583544279
26300,2.48,0.36766583544279
26400,2.48,0.36766583544279
26500,2.48,0.36766583544279
26600,2.48,0.360247396805136
26700,2.48,0.360247396805136
26800,2.48,0.360247396805136
26900,2.48,0.360247396805136
27000,2.48,0.352830103475906
27100,2.48,0.352830103475906
27200,2.48,0.352830103475906
27300,2.48,0.352830103475906
27400,2.48,0.352830103475906
27500,2.48,0.345417070012264
27600,2.48,0.345417070012264
27700,2.48,0.345417070012264
27800,2.48,0.345417070012264
27900,2.48,0.338011471124557
28000,2.48,0.338011471124557
28100,2.48,0.338011471124557
28200,2.48,0.338011471124557
28300,2.48,0.338011471124557
28400,2.48,0.330616538785142
28500,2.48,0.330616538785142
28600,2.48,0.330616538785142
28700,2.48,0.330616538785142
28800,2.48,0.323235498699501
28900,2.48,0.323235498699501
29000,2.48,0.323235498699501
29100,2.48,0.323235498699501
29200,2.48,0.323235498699501
29300,2.48,0.315871808934404
29400,2.48,0.315871808934404
29500,2.48,0.315871808934404
29600,2.48,0.315871808934404
29700,2.48,0.308528792623265
29800,2.48,0.308528792623265
29900,2.48,0.308528792623265
30000,2.48,0.308528792623265
30100,2.48,0.308528792623265
30200,2.48,0.301209876923469
30300,2.48,0.301209876923469
30400,2.48,0.301209876923469
30500,2.48,0.301209876923469
30600,2.48,0.301209876923469
30700,2.48,0.293918528061175
30800,2.48,0.293918528061175
30900,2.48,0.293918528061175
31000,2.48,0.293918528061175
31100,2.48,0.293918528061175
31200,2.48,0.286658246930621
31300,2.48,0.286658246930621
31400,2.48,0.286658246930621
31500,2.48,0.286658246930621
31600,2.48,0.286658246930621
31700,2.48,0.279432564438595
31800,2.48,0.279432564438595
31900,2.48,0.279432564438595
32000,2.48,0.279432564438595
32100,2.48,0.279432564438595
32200,2.48,0.272244985740384
32300,2.48,0.272244985740384
32400,2.48,0.272244985740384
32500,2.48,0.272244985740384
32600,2.48,0.272244985740384
32700,2.48,0.265099189054386
32800,2.48,0.265099189054386
32900,2.48,0.265099189054386
33000,2.48,0.265099189054386
33100,2.48,0.265099189054386
33200,2.48,0.257998713488912
33300,2.48,0.257998713488912
33400,2.48,0.257998713488912
33500,2.48,0.257998713488912
33600,2.48,0.257998713488912
33700,2.48,0.257998713488912
33800,2.48,0.25094715843039
33900,2.48,0.25094715843039
34000,2.48,0.25094715843039
34100,2.48,0.25094715843039
34200,2.48,0.25094715843039
34300,2.48,0.243948126275783
34400,2.48,0.243948126275783
34500,2.48,0.243948126275783
34600,2.48,0.243948126275783
34700,2.48,0.243948126275783
34800,2.48,0.243948126275783
34900,2.48,0.237005216324005
35000,2.48,0.237005216324005
35100,2.48,0.237005216324005
35200,2.48,0.237005216324005
35300,2.48,0.237005216324005
35400,2.48,0.230122018449712
35500,2.48,0.230122018449712
35600,2.48,0.230122018449712
35700,2.48,0.230122018449712
35800,2.48,0.230122018449712
35900,2.48,0.230122018449712
36000,2.48,0.223302064869861
36100,2.48,0.223302064869861
36200,2.48,0.223302064869861
36300,2.48,0.223302064869861
36400,2.48,0.223302064869861
36500,2.48,0.223302064869861
36600,2.48,0.216548990840254
36700,2.48,0.216548990840254
36800,2.48,0.216548990840254
36900,2.48,0.216548990840254
37000,2.48,0.216548990840254
37100,2.48,0.216548990840254
37200,2.48,0.209866275693478
37300,2.48,0.209866275693478
37400,2.48,0.209866275693478
37500,2.48,0.209866275693478
37600,2.48,0.209866275693478
37700,2.48,0.209866275693478
37800,2.48,0.20325740440117
37900,2.48,0.20325740440117
38000,2.48,0.20325740440117
38100,2.48,0.20325740440117
38200,2.48,0.20325740440117
38300,2.48,0.20325740440117
38400,2.48,0.196725818046226
38500,2.48,0.196725818046226
38600,2.48,0.196725818046226
38700,2.48,0.196725818046226
38800,2.48,0.196725818046226
38900,2.48,0.196725818046226
39000,2.48,0.190274906471526
39100,2.48,0.190274906471526
39200,2.48,0.190274906471526
39300,2.48,0.190274906471526
39400,2.48,0.190274906471526
39500,2.48,0.190274906471526
39600,2.48,0.190274906471526
39700,2.48,0.183908000819502
39800,2.48,0.183908000819502
39900,2.48,0.183908000819502
40000,2.48,0.183908000819502
40100,2.48,0.183908000819502
40200,2.48,0.183908000819502
40300,2.48,0.177628332826921
40400,2.48,0.177628332826921
40500,2.48,0.177628332826921
40600,2.48,0.177628332826921
40700,2.48,0.177628332826921
40800,2.48,0.177628332826921
40900,2.48,0.17143919194051
41000,2.48,0.17143919194051
41100,2.48,0.17143919194051
41200,2.48,0.17143919194051
41300,2.48,0.17143919194051
41400,2.48,0.17143919194051
41500,2.48,0.17143919194051
41600,2.48,0.165343589760126
41700,2.48,0.165343589760126
41800,2.48,0.165343589760126
41900,2.48,0.165343589760126
42000,2.48,0.165343589760126
42100,2.48,0.165343589760126
42200,2.48,0.165343589760126
42300,2.48,0.159344579352957
42400,2.48,0.159344579352957
42500,2.48,0.159344579352957
42600,2.48,0.159344579352957
42700,2.48,0.159344579352957
42800,2.48,0.159344579352957
42900,2.48,0.159344579352957
43000,2.48,0.153445084261727
43100,2.48,0.153445084261727
43200,2.48,0.153445084261727
43300,2.48,0.153445084261727
43400,2.48,0.153445084261727
43500,2.48,0.153445084261727
43600,2.48,0.153445084261727
43700,2.48,0.147647923617273
43800,2.48,0.147647923617273
43900,2.48,0.147647923617273
44000,2.48,0.147647923617273
44100,2.48,0.147647923617273
44200,2.48,0.147647923617273
44300,2.48,0.147647923617273
44400,2.48,0.141955804618036
44500,2.48,0.141955804618036
44600,2.48,0.141955804618036
44700,2.48,0.141955804618036
44800,2.48,0.141955804618036
44900,2.48,0.141955804618036
45000,2.48,0.141955804618036
45100,2.48,0.136371289676329
45200,2.48,0.136371289676329
45300,2.48,0.136371289676329
45400,2.48,0.136371289676329
45500,2.48,0.136371289676329
45600,2.48,0.136371289676329
45700,2.48,0.136371289676329
45800,2.48,0.130896891559108
45900,2.48,0.130896891559108
46000,2.48,0.130896891559108
46100,2.48,0.130896891559108
46200,2.48,0.130896891559108
46300,2.48,0.130896891559108
46400,2.48,0.130896891559108
46500,2.48,0.130896891559108
46600,2.48,0.125534911734875
46700,2.48,0.125534911734875
46800,2.48,0.125534911734875
46900,2.48,0.125534911734875
47000,2.48,0.125534911734875
47100,2.48,0.125534911734875
47200,2.48,0.125534911734875
47300,2.48,0.120287537167652
47400,2.48,0.120287537167652
47500,2.48,0.120287537167652
47600,2.48,0.120287537167652
47700,2.48,0.120287537167652
47800,2.48,0.120287537167652
47900,2.48,0.120287537167652
48000,2.48,0.120287537167652
48100,2.48,0.115156807614047
48200,2.48,0.115156807614047
48300,2.48,0.115156807614047
48400,2.48,0.115156807614047
48500,2.48,0.115156807614047
48600,2.48,0.115156807614047
48700,2.48,0.115156807614047
48800,2.48,0.115156807614047
48900,2.48,0.110144609279364
49000,2.48,0.110144609279364
49100,2.48,0.110144609279364
49200,2.48,0.110144609279364
49300,2.48,0.110144609279364
49400,2.48,0.110144609279364
49500,2.48,0.110144609279364
49600,2.48,0.110144609279364
49700,2.48,0.105252668795286
49800,2.48,0.105252668795286
49900,2.48,0.105252668795286
50000,2.48,0.105252668795286
0,2.5,0
100,2.5,0
200,2.5,0
300,2.5,0
400,2.5,0
500,2.5,0
600,2.5,0
700,2.5,0
800,2.5,0
900,2.5,0.989198305026857
1000,2.5,0.987298163909215
1100,2.5,0.985317903429127
1200,2.5,0.983445076933052
1300,2.5,0.981359638785869
1400,2.5,0.979129037251969
1500,2.5,0.976839277128848
1600,2.5,0.974590245481364
1700,2.5,0.972490016764475
1800,2.5,0.970162851664437
1900,2.5,0.968122461029871
2000,2.5,0.965328723284295
2100,2.5,0.962882540520443
2200,2.5,0.960915042789193
2300,2.5,0.958102602994679
2400,2.5,0.955842074605742
2500,2.5,0.953444112900199
2600,2.5,0.950900603700444
2700,2.5,0.948203736952356
2800,2.5,0.94534459665939
2900,2.5,0.943344135663213
3000,2.5,0.940194793209073
3100,2.5,0.937991752087277
3200,2.5,0.935702753330163
3300,2.5,0.933324540221232
3400,2.5,0.930854102211684
3500,2.5,0.926967578213035
3600,2.5,0.925622320959153
3700,2.5,0.922854488858039
3800,2.5,0.919980416409636
3900,2.5,0.916996781922183
4000,2.5,0.913899662527664
4100,2.5,0.910685205058141
4200,2.5,0.909032574434111
4300,2.5,0.905634669883613
4400,2.5,0.903888205623162
4500,2.5,0.900297651536515
4600,2.5,0.898452503737843
4700,2.5,0.894659609167854
4800,2.5,0.892710938318493
4900,2.5,0.888706214253929
5000,2.5,0.886649037232661
5100,2.5,0.884554396069582
5200,2.5,0.880251229381226
5300,2.5,0.878041379712894
5400,2.5,0.875791902732276
5500,2.5,0.873502205687379
5600,2.5,0.868799599514079
5700,2.5,0.86638564342824
5800,2.5,0.863929057099099
5900,2.5,0.861429229297995
6000,2.5,0.858885703537752
6100,2.5,0.856297546325541
6200,2.5,0.853664297126434
6300,2.5,0.850985176969444
6400,2.5,0.84825987547718
6500,2.5,0.845487612398869
6600,2.5,0.842667761828185
6700,2.5,0.839799697106329
6800,2.5,0.836882791211949
6900,2.5,0.833916417170415
7000,2.5,0.830899794440177
7100,2.5,0.827832603630687
7200,2.5,0.824714068413472
7300,2.5,0.821543566500232
7400,2.5,0.81832047800552
7500,2.5,0.815044185983912
7600,2.5,0.811714076990471
7700,2.5,0.811714076990471
7800,2.5,0.808329391534026
7900,2.5,0.80488982344213
8000,2.5,0.80139462500526
8100,2.5,0.797843202871215
8200,2.5,0.797843202871215
8300,2.5,0.794234970359589
8400,2.5,0.790569348173555
8500,2.5,0.786845765138695
8600,2.5,0.78306351326986
8700,2.5,0.78306351326986
8800,2.5,0.779222329744343
8900,2.5,0.775321528382033
9000,2.5,0.775321528382033
9100,2.5,0.771360578443999
9200,2.5,0.76733896142934
9300,2.5,0.76325617198544
9400,2.5,0.76325617198544
9500,2.5,0.759111718848056
9600,2.5,0.754904985103059
9700,2.5,0.754904985103059
9800,2.5,0.75063579056511
9900,2.5,0.746303552927016
10000,2.5,0.746303552927016
10100,2.5,0.741907847285142
10200,2.5,0.737448267980284
10300,2.5,0.737448267980284
10400,2.5,0.73292442972088
10500,2.5,0.73292442972088
10600,2.5,0.728335968736912
10700,2.5,0.723682408841256
10800,2.5,0.723682408841256
10900,2.5,0.718963701858517
11000,2.5,0.718963701858517
11100,2.5,0.714179553132583
11200,2.5,0.714179553132583
11300,2.5,0.70932943339919
11400,2.5,0.704413237433932
11500,2.5,0.704413237433932
11600,2.5,0.69943075652348
11700,2.5,0.69943075652348
11800,2.5,0.694381812393118
11900,2.5,0.694381812393118
12000,2.5,0.689266129678895
12100,2.5,0.689266129678895
12200,2.5,0.684083851919062
12300,2.5,0.684083851919062
12400,2.5,0.678834772773735
12500,2.5,0.678834772773735
12600,2.5,0.673518849867651
12700,2.5,0.673518849867651
12800,2.5,0.668136078460946
12900,2.5,0.668136078460946
13000,2.5,0.662686492959067
13100,2.5,0.662686492959067
13200,2.5,0.657170047273219
13300,2.5,0.657170047273219
13400,2.5,0.651587100145973
13500,2.5,0.651587100145973
13600,2.5,0.645937692419903
13700,2.5,0.645937692419903
13800,2.5,0.640222030561146
13900,2.5,0.640222030561146
14000,2.5,0.634440367998881
14100,2.5,0.634440367998881
14200,2.5,0.628593006728418
14300,2.5,0.628593006728418
14400,2.5,0.628593006728418
14500,2.5,0.622680298921919
14600,2.5,0.622680298921919
14700,2.5,0.616702534650504
14800,2.5,0.616702534650504
14900,2.5,0.610660398379399
15000,2.5,0.610660398379399
15100,2.5,0.610660398379399
15200,2.5,0.604554289332212
15300,2.5,0.604554289332212
15400,2.5,0.598384776549394
15500,2.5,0.598384776549394
15600,2.5,0.598384776549394
15700,2.5,0.592152487313448
15800,2.5,0.592152487313448
15900,2.5,0.585858108740686
16000,2.5,0.585858108740686
16100,2.5,0.585858108740686
16200,2.5,0.579502389357005
16300,2.5,0.579502389357005
16400,2.5,0.573086034647541
16500,2.5,0.573086034647541
16600,2.5,0.573086034647541
16700,2.5,0.566610132125155
16800,2.5,0.566610132125155
16900,2.5,0.560075518276825
17000,2.5,0.560075518276825
17100,2.5,0.560075518276825
17200,2.5,0.553483202551362
17300,2.5,0.553483202551362
17400,2.5,0.553483202551362
17500,2.5,0.546834263288602
17600,2.5,0.546834263288602
17700,2.5,0.546834263288602
17800,2.5,0.540129849101308
17900,2.5,0.540129849101308
18000,2.5,0.540129849101308
18100,2.5,0.533371180206178
18200,2.5,0.533371180206178
18300,2.5,0.526559452149252
18400,2.5,0.526559452149252
18500,2.5,0.526559452149252
18600,2.5,0.519696226937668
18700,2.5,0.519696226937668
18800,2.5,0.519696226937668
18900,2.5,0.512782849737903
19000,2.5,0.512782849737903
19100,2.5,0.512782849737903
19200,2.5,0.505820839261889
19300,2.5,0.505820839261889
19400,2.5,0.505820839261889
19500,2.5,0.505820839261889
19600,2.5,0.498811791500376
19700,2.5,0.498811791500376
19800,2.5,0.498811791500376
19900,2.5,0.491757380615287
20000,2.5,0.491757380615287
20100,2.5,0.491757380615287
20200,2.5,0.484659359734661
20300,2.5,0.484659359734661
20400,2.5,0.484659359734661
20500,2.5,0.477519473048653
20600,2.5,0.477519473048653
20700,2.5,0.477519473048653
20800,2.5,0.470339897083442
20900,2.5,0.470339897083442
21000,2.5,0.470339897083442
21100,2.5,0.470339897083442
21200,2.5,0.463122362607892
21300,2.5,0.463122362607892
21400,2.5,0.463122362607892
21500,2.5,0.455869032408708
21600,2.5,0.455869032408708
21700,2.5,0.455869032408708
21800,2.5,0.455869032408708
21900,2.5,0.448582062425788
22000,2.5,0.448582062425788
22100,2.5,0.448582062425788
22200,2.5,0.441263689857723
22300,2.5,0.441263689857723
22400,2.5,0.441263689857723
22500,2.5,0.441263689857723
22600,2.5,0.433916233056199
22700,2.5,0.433916233056199
22800,2.5,0.433916233056199
22900,2.5,0.426542012011443
23000,2.5,0.426542012011443
23100,2.5,0.426542012011443
23200,2.5,0.426542012011443
23300,2.5,0.419143665031832
23400,2.5,0.419143665031832
23500,2.5,0.419143665031832
23600,2.5,0.419143665031832
23700,2.5,0.41172367229514
23800,2.5,0.41172367229514
23900,2.5,0.41172367229514
24000,2.5,0.41172367229514
24100,2.5,0.404284672358359
24200,2.5,0.404284672358359
24300,2.5,0.404284672358359
24400,2.5,0.404284672358359
24500,2.5,0.396829381817283
24600,2.5,0.396829381817283
24700,2.5,0.396829381817283
24800,2.5,0.389360594108694
24900,2.5,0.389360594108694
25000,2.5,0.389360594108694
25100,2.5,0.389360594108694
25200,2.5,0.381881178102164
25300,2.5,0.381881178102164
25400,2.5,0.381881178102164
25500,2.5,0.381881178102164
25600,2.5,0.381881178102164
25700,2.5,0.37439400682193
25800,2.5,0.37439400682193
25900,2.5,0.37439400682193
26000,2.5,0.37439400682193
26100,2.5,0.366902234502817
26200,2.5,0.366902234502817
26300,2.5,0.366902234502817
26400,2.5,0.366902234502817
26500,2.5,0.359408875723021
26600,2.5,0.359408875723021
26700,2.5,0.359408875723021
26800,2.5,0.359408875723021
26900,2.5,0.351917082532659
27000,2.5,0.351917082532659
27100,2.5,0.351917082532659
27200,2.5,0.351917082532659
27300,2.5,0.351917082532659
27400,2.5,0.344430071961278
27500,2.5,0.344430071961278
27600,2.5,0.344430071961278
27700,2.5,0.344430071961278
27800,2.5,0.336951123198526
27900,2.5,0.336951123198526
28000,2.5,0.336951123198526
28100,2.5,0.336951123198526
28200,2.5,0.336951123198526
28300,2.5,0.32948357451873
28400,2.5,0.32948357451873
28500,2.5,0.32948357451873
28600,2.5,0.32948357451873
28700,2.5,0.322030759959424
28800,2.5,0.322030759959424
28900,2.5,0.322030759959424
29000,2.5,0.322030759959424
29100,2.5,0.322030759959424
29200,2.5,0.314596246109531
29300,2.5,0.314596246109531
29400,2.5,0.314596246109531
29500,2.5,0.314596246109531
29600,2.5,0.314596246109531
29700,2.5,0.307183467014992
29800,2.5,0.307183467014992
29900,2.5,0.307183467014992
30000,2.5,0.307183467014992
30100,2.5,0.299795961271855
30200,2.5,0.299795961271855
30300,2.5,0.299795961271855
30400,2.5,0.299795961271855
30500,2.5,0.299795961271855
30600,2.5,0.292437307212281
30700,2.5,0.292437307212281
30800,2.5,0.292437307212281
30900,2.5,0.292437307212281
31000,2.5,0.292437307212281
31100,2.5,0.285111118226053
31200,2.5,0.285111118226053
31300,2.5,0.285111118226053
31400,2.5,0.285111118226053
31500,2.5,0.285111118226053
31600,2.5,0.277821037812113
31700,2.5,0.277821037812113
31800,2.5,0.277821037812113
31900,2.5,0.277821037812113
32000,2.5,0.277821037812113
32100,2.5,0.270570683903535
32200,2.5,0.270570683903535
32300,2.5,0.270570683903535
32400,2.5,0.270570683903535
32500,2.5,0.270570683903535
32600,2.5,0.270570683903535
32700,2.5,0.263363845779146
32800,2.5,0.263363845779146
32900,2.5,0.263363845779146
33000,2.5,0.263363845779146
33100,2.5,0.263363845779146
33200,2.5,0.256204173917698
33300,2.5,0.256204173917698
33400,2.5,0.256204173917698
33500,2.5,0.256204173917698
33600,2.5,0.256204173917698
33700,2.5,0.249095377467557
33800,2.5,0.249095377467557
33900,2.5,0.249095377467557
34000,2.5,0.249095377467557
34100,2.5,0.249095377467557
34200,2.5,0.249095377467557
34300,2.5,0.242041167009548
34400,2.5,0.242041167009548
34500,2.5,0.242041167009548
34600,2.5,0.242041167009548
34700,2.5,0.242041167009548
34800,2.5,0.242041167009548
34900,2.5,0.235045248076469
35000,2.5,0.235045248076469
35100,2.5,0.235045248076469
35200,2.5,0.235045248076469
35300,2.5,0.235045248076469
35400,2.5,0.228111314444925
35500,2.5,0.228111314444925
35600,2.5,0.228111314444925
35700,2.5,0.228111314444925
35800,2.5,0.228111314444925
35900,2.5,0.228111314444925
36000,2.5,0.221242999908019
36100,2.5,0.221242999908019
36200,2.5,0.221242999908019
36300,2.5,0.221242999908019
36400,2.5,0.221242999908019
36500,2.5,0.221242999908019
36600,2.5,0.214444036992752
36700,2.5,0.214444036992752
36800,2.5,0.214444036992752
36900,2.5,0.214444036992752
37000,2.5,0.214444036992752
37100,2.5,0.214444036992752
37200,2.5,0.20771799995526
37300,2.5,0.20771799995526
37400,2.5,0.20771799995526
37500,2.5,0.20771799995526
37600,2.5,0.20771799995526
37700,2.5,0.20771799995526
37800,2.5,0.201068464366789
37900,2.5,0.201068464366789
38000,2.5,0.201068464366789
38100,2.5,0.201068464366789
38200,2.5,0.201068464366789
38300,2.5,0.201068464366789
38400,2.5,0.194498957565305
38500,2.5,0.194498957565305
38600,2.5,0.194498957565305
38700,2.5,0.194498957565305
38800,2.5,0.194498957565305
38900,2.5,0.194498957565305
39000,2.5,0.188012950892645
39100,2.5,0.188012950892645
39200,2.5,0.188012950892645
39300,2.5,0.188012950892645
39400,2.5,0.188012950892645
39500,2.5,0.188012950892645
39600,2.5,0.188012950892645
39700,2.5,0.181613885195133
39800,2.5,0.181613885195133
39900,2.5,0.181613885195133
40000,2.5,0.181613885195133
40100,2.5,0.181613885195133
40200,2.5,0.181613885195133
40300,2.5,0.175304995339418
40400,2.5,0.175304995339418
40500,2.5,0.175304995339418
40600,2.5,0.175304995339418
40700,2.5,0.175304995339418
40800,2.5,0.175304995339418
40900,2.5,0.175304995339418
41000,2.5,0.169089638006849
41100,2.5,0.169089638006849
41200,2.5,0.169089638006849
41300,2.5,0.169089638006849
41400,2.5,0.169089638006849
41500,2.5,0.169089638006849
41600,2.5,0.169089638006849
41700,2.5,0.162970947741498
41800,2.5,0.162970947741498
41900,2.5,0.162970947741498
42000,2.5,0.162970947741498
42100,2.5,0.162970947741498
42200,2.5,0.162970947741498
42300,2.5,0.156951996575425
42400,2.5,0.156951996575425
42500,2.5,0.156951996575425
42600,2.5,0.156951996575425
42700,2.5,0.156951996575425
42800,2.5,0.156951996575425
42900,2.5,0.156951996575425
43000,2.5,0.151035752612631
43100,2.5,0.151035752612631
43200,2.5,0.151035752612631
43300,2.5,0.151035752612631
43400,2.5,0.151035752612631
43500,2.5,0.151035752612631
43600,2.5,0.151035752612631
43700,2.5,0.151035752612631
43800,2.5,0.145225072079665
43900,2.5,0.145225072079665
44000,2.5,0.145225072079665
44100,2.5,0.145225072079665
44200,2.5,0.145225072079665
44300,2.5,0.145225072079665
44400,2.5,0.145225072079665
44500,2.5,0.139522691472642
44600,2.5,0.139522691472642
44700,2.5,0.139522691472642
44800,2.5,0.139522691472642
44900,2.5,0.139522691472642
45000,2.5,0.139522691472642
45100,2.5,0.139522691472642
45200,2.5,0.13393119478781
45300,2.5,0.13393119478781
45400,2.5,0.13393119478781
45500,2.5,0.13393119478781
45600,2.5,0.13393119478781
45700,2.5,0.13393119478781
45800,2.5,0.13393119478781
45900,2.5,0.128453106800954
46000,2.5,0.128453106800954
46100,2.5,0.128453106800954
46200,2.5,0.128453106800954
46300,2.5,0.128453106800954
46400,2.5,0.128453106800954
46500,2.5,0.128453106800954
46600,2.5,0.128453106800954
46700,2.5,0.123090733511329
46800,2.5,0.123090733511329
46900,2.5,0.123090733511329
47000,2.5,0.123090733511329
47100,2.5,0.123090733511329
47200,2.5,0.123090733511329
47300,2.5,0.123090733511329
47400,2.5,0.123090733511329
47500,2.5,0.117846257141943
47600,2.5,0.117846257141943
47700,2.5,0.117846257141943
47800,2.5,0.117846257141943
47900,2.5,0.117846257141943
48000,2.5,0.117846257141943
48100,2.5,0.117846257141943
48200,2.5,0.117846257141943
48300,2.5,0.112721703631513
48400,2.5,0.112721703631513
48500,2.5,0.112721703631513
48600,2.5,0.112721703631513
48700,2.5,0.112721703631513
48800,2.5,0.112721703631513
48900,2.5,0.112721703631513
49000,2.5,0.107718936131209
49100,2.5,0.107718936131209
49200,2.5,0.107718936131209
49300,2.5,0.107718936131209
49400,2.5,0.107718936131209
49500,2.5,0.107718936131209
49600,2.5,0.107718936131209
49700,2.5,0.107718936131209
49800,2.5,0.107718936131209
49900,2.5,0.102839629916808
50000,2.5,0.102839629916808
0,2.52,0
100,2.52,0
200,2.52,0
300,2.52,0
400,2.52,0
500,2.52,0
600,2.52,0
700,2.52,0
800,2.52,0
900,2.52,0.989104698466002
1000,2.52,0.987227777546901
1100,2.52,0.985130453925198
1200,2.52,0.983149154676431
1300,2.52,0.980943213879305
1400,2.52,0.978900810216156
1500,2.52,0.976527938421555
1600,2.52,0.974195408568983
1700,2.52,0.972015632606271
1800,2.52,0.969598477598299
1900,2.52,0.967478359803714
2000,2.52,0.965177766081374
2100,2.52,0.962683117757146
2200,2.52,0.959978900801977
2300,2.52,0.957803716926065
2400,2.52,0.955494152611602
2500,2.52,0.953042882474884
2600,2.52,0.950441473431144
2700,2.52,0.947681775573141
2800,2.52,0.944754514417128
2900,2.52,0.942705513988114
3000,2.52,0.939478380306753
3100,2.52,0.937219977755965
3200,2.52,0.934872839579087
3300,2.52,0.932433232187716
3400,2.52,0.929898011203689
3500,2.52,0.927263585024987
3600,2.52,0.924526784410159
3700,2.52,0.92168382338253
3800,2.52,0.918730814072943
3900,2.52,0.915664278134193
4000,2.52,0.912480130913021
4100,2.52,0.910842701269134
4200,2.52,0.907474401344649
4300,2.52,0.905742656967049
4400,2.52,0.902181163055405
4500,2.52,0.898485390454683
4600,2.52,0.896585609295278
4700,2.52,0.894650761368021
4800,2.52,0.890673105690181
4900,2.52,0.888629149885824
5000,2.52,0.884428071612494
5100,2.52,0.882269605182309
5200,2.52,0.880071996521797
5300,2.52,0.877834481555984
5400,2.52,0.873237300317415
5500,2.52,0.870876406915545
5600,2.52,0.868473153361435
5700,2.52,0.866026913968966
5800,2.52,0.863537062635266
5900,2.52,0.861002970014103
6000,2.52,0.858424002615765
6100,2.52,0.853128896031185
6200,2.52,0.850411477296959
6300,2.52,0.847646466786648
6400,2.52,0.84483353549753
6500,2.52,0.841971881762143
6600,2.52,0.839060859772648
6700,2.52,0.836099823469208
6800,2.52,0.833088126976313
6900,2.52,0.830024971790715
7000,2.52,0.830024971790715
7100,2.52,0.82691001842508
7200,2.52,0.823742473024189
7300,2.52,0.820521695248559
7400,2.52,0.817247047456288
7500,2.52,0.813917895276288
7600,2.52,0.810533608206458
7700,2.52,0.807093410722971
7800,2.52,0.807093410722971
7900,2.52,0.803596979208642
8000,2.52,0.800043550873159
8100,2.52,0.79643251719222
8200,2.52,0.792763276896156
8300,2.52,0.792763276896156
8400,2.52,0.78903523672999
8500,2.52,0.785247812242393
8600,2.52,0.781400283387592
8700,2.52,0.781400283387592
8800,2.52,0.777492374610749
8900,2.52,0.773523389311192
9000,2.52,0.769492786737527
9100,2.52,0.769492786737527
9200,2.52,0.765400039337033
9300,2.52,0.761244633727644
9400,2.52,0.761244633727644
9500,2.52,0.757026071701717
9600,2.52,0.75274373092883
9700,2.52,0.75274373092883
9800,2.52,0.748397425893034
9900,2.52,0.743986571386519
10000,2.52,0.743986571386519
10100,2.52,0.73951074058222
10200,2.52,0.73951074058222
10300,2.52,0.734969527331003
